Alert ID,Feed,Issue Date,"Article Title","Disease",Lat,Lng,"Location",Cases,Deaths,Rating
6707576,世界卫生组织 (WHO ZH),2019-09-25 20:00:00,"Yellow fever - Nigeria","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",84,26,3
6707541,WHO Русский,2019-09-25 20:00:00,"Yellow Fever - Nigeria","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6707328,Organisation mondiale de la Santé,2019-09-25 20:00:00,"Yellow fever - Nigeria","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6706479,Google News,2019-10-02 17:35:16,"Emergence of the Asian lineage of Zika virus in Angola: An outbreak ...","Zika virus",-12.295290,17.544680,"Angola",,,3
6704781,ProMED Português,2019-10-01 22:30:03,"PRO/PORT> Zika vÍrus - Angola, linhagem asiática, estudo ...","Zika virus",-12.295290,17.544680,"Angola",,,1
6704472,Google News,2019-10-01 17:00:00,"Officials issue malaria alert along Kerio Valley - Standard Digital","Malaria",0.529860,37.857880,"Kenya",,,3
6703297,Google News,2019-10-01 05:21:58,"Nearly 8000 Malaria Cases Detected in Sudan Province: Report - News18","Malaria",13.831530,30.049950,"Sudan",,,3
6702714,Google News,2019-09-30 20:59:26,"Health ministry warns of yellow fever after Nigeria outbreak - Free ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,4
6701450,Google News,2019-09-30 06:15:11,"Man Who Invented Malaria Detector Says Investors Are Willing to Back ...","Malaria",8.626220,39.616032,"Ethiopia",,,3
6700782,ProMED Anglophone Africa,2019-09-30 00:11:49,"PRO/EAFR> Yellow fever - Nigeria (05): fatal","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6700593,Google News,2019-09-29 06:40:50,"Kasese health officers concerned about rising cases of malaria - NTV ...","Malaria",1.279960,32.386219,"Uganda",,,4
6698962,ProMED Mail,2019-09-28 13:51:28,"PRO/AH/EDR> Yellow fever - Africa (16): Nigeria","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6698320,ProMED Middle East,2019-09-27 23:42:17,"PRO/MENA> Dengue - Sudan: (Kassala) increasing incidence, MOH \ حمى  ...","Dengue",13.831530,30.049950,"Sudan",,,3
6698320,ProMED Middle East,2019-09-27 23:42:17,"PRO/MENA> Dengue - Sudan: (Kassala) increasing incidence, MOH \ حمى  ...","Dengue",15.900000,35.650002,"Kassala, Sudan",,,3
6697481,ProMED Português,2019-09-27 17:06:28,"PRO/PORT> Febre amarela - Nigéria (02) (EB), surto, OMS/WHO","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",,,3
6698230,Google News,2019-09-26 17:22:15,"Zika’s Asian Genotype Impacting Women in Africa - Zika News","Zika virus",-12.295290,17.544680,"Angola",,,3
6697593,Google News,2019-09-27 08:02:15,"Are there enough cases to declare a malaria epidemic in Burundi? - ...","Malaria",-3.356170,29.887150,"Burundi",,,3
6697451,Google News,2019-09-27 04:59:00,"Falmouth Health Officials Stress Vigilance after Recent Positive EEE ...","Eastern Equine Encephalitis",8.560280,-11.791920,"Sierra Leone",,,4
6697308,Google News,2019-09-27 04:27:02,"Malaria Vaccine That Took 30 Years to Develop to be Available in ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6697308,Google News,2019-09-27 04:27:02,"Malaria Vaccine That Took 30 Years to Develop to be Available in ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6697308,Google News,2019-09-27 04:27:02,"Malaria Vaccine That Took 30 Years to Develop to be Available in ...","Malaria",0.529860,37.857880,"Kenya",,,3
6696381,Google News,2019-09-26 12:46:29,"Roundup: Death toll rises to 26 in south Nigeria yellow fever ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,4
6696059,Google News,2019-09-26 11:26:00,"South African scientists puzzled by rising malaria cases in winter - ...","Malaria",-28.998529,25.092541,"South Africa",,,4
6696048,Google News,2019-09-26 08:54:10,"Orit, Okocha earn Uganda Cranes invite for West Nile 'Na-Mutima' tour ...","West Nile Virus",1.279960,32.386219,"Uganda",,,3
6695752,Google News,2019-09-26 09:39:49,"Africa: Fight Against Malaria - Experts Discuss Vector Control in ...","Malaria",5.685950,12.743590,"Cameroon",,,3
6695748,Google News,2019-09-26 09:11:03,"Sense of relief as families embrace malaria vaccine roll out in Kenya ...","Malaria",0.529860,37.857880,"Kenya",,,4
6695659,Google News,2019-09-26 08:36:08,"Doctors: Nearly 8000 Malaria cases in Sudan province - Washington Post","Malaria",13.831530,30.049950,"Sudan",,,4
6695648,Google News,2019-09-26 06:24:00,"Nigeria records over 9,000 cases of infectious diseases in three ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,4
6695332,World Health Organization,2019-09-25 20:00:00,"Yellow fever &ndash; Nigeria","Yellow Fever",6.484530,8.294680,"Izzi, Ebonyi, Nigeria",,,3
6694566,Google News,2019-09-25 17:21:04,"Initiative to boost drug discovery efforts for tuberculosis, malaria ...","Malaria",-28.998529,25.092541,"South Africa",,,4
6694003,Google News,2019-09-25 12:09:00,"Nigerian lawmakers call for free treatment of malaria in public ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6693132,Google News,2019-09-25 02:12:21,"Cureless nodding syndrome continues afflicting Africa – The Pillar | ...","Dengue",13.831530,30.049950,"Sudan",,,3
6693132,Google News,2019-09-25 02:12:21,"Cureless nodding syndrome continues afflicting Africa – The Pillar | ...","Malaria",13.831530,30.049950,"Sudan",,,3
6691932,Google News,2019-09-24 12:25:57,"Malaria Vaccine 30 Years And $1 Billion In The Making Now Deployed In ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6690357,ProMED Mail,2019-09-24 11:33:27,"PRO/AH/EDR> Yellow fever - Africa (15): Nigeria","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6691007,Google News,2019-09-23 09:08:01,"Malaria deaths: When a health system betrays you - Daily Nation","Malaria",0.529860,37.857880,"Kenya",,,4
6689610,Google News,2019-09-23 11:32:43,"Anti-malaria drugs that rural women ignore – at their peril - The ...","Malaria",-6.000000,35.000000,"Tanzania",,,4
6689087,Google News,2019-09-23 06:44:05,"Malaria infections decline sharply in Limpopo - Health-e News","Malaria",-28.998529,25.092541,"South Africa",,,3
6688129,Google News,2019-09-22 11:39:00,"Yellow Fever outbreak, WHO’s advice on UHC, others dominate health ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6687741,Google News,2019-09-18 09:17:00,"Scientists release genetically altered mosquitoes to fight malaria - ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,3
6687614,Google News,2019-09-22 04:29:22,"How rapid test helps tackle malaria - The Citizen","Malaria",1.279960,32.386219,"Uganda",,,4
6687246,ProMED Mail,2019-09-21 23:10:53,"PRO/AH/EDR> Yellow fever - Africa (14): Nigeria (GO), ...","Yellow Fever",10.250000,11.166667,"Gombe State, Nigeria",,,3
6685649,ProMED Français,2019-09-21 13:00:57,"PRO/FR> Fièvre Jaune, nouvelle flambée - Nigeria: (Nord et Nord-Est)","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6685552,ProMED Français,2019-09-21 12:53:40,"PRO/FR> Paludisme - Sénégal (02): Est","Malaria",14.366970,-14.467650,"Senegal",,,3
6683546,Google News,2019-09-19 13:18:43,"Cutting-Edge Tech Helps Curb Epidemics In West Africa - Africa.com","Yellow Fever",9.593960,8.105310,"Nigeria",,,4
6682902,Google News,2019-09-19 08:36:30,"Nigeria: No, Malaria Doesn't Kill 300000 People in Nigeria a Year, As ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6682876,Google News,2019-09-19 00:04:00,"Nigeria needs resilient health systems to contain outbreak of ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6681950,Google News,2019-09-18 13:34:57,"Market Intelligence Report Cerebral Malaria Therapeutics , 2017-2025 ...","Malaria",-28.998529,25.092541,"South Africa",,,3
6678209,ProMED Middle East,2019-09-18 14:08:07,"PRO/MENA> Malaria - Sudan (02): - (North Darfur) fatal, increasing ...","Malaria",16.000000,25.500000,"North Darfur, Sudan",,,3
6680658,Google News,2019-09-18 05:18:41,"Scientists release sterile mosquitoes in Burkina to fight malaria - ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,4
6680530,Google News,2019-09-17 17:00:00,"Dengue fever hits parts of Baringo county - Standard Digital","Dengue",0.529860,37.857880,"Kenya",,,3
6677729,ProMED Anglophone Africa,2019-09-17 17:14:50,"PRO/EAFR> Yellow fever - Nigeria (04): fatal","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6679634,Google News,2019-09-17 15:05:34,"Kenya at risk of drug resistant malaria - Business Daily","Malaria",0.529860,37.857880,"Kenya",,,1
6679308,Google News,2019-09-17 12:08:45,"Eight die as 1k+ malaria cases recorded in North Darfur - Radio ...","Malaria",13.831530,30.049950,"Sudan",,,4
6678212,Google News,2019-09-16 11:57:06,"Malaria vaccine offers hope - Daily Monitor","Malaria",0.529860,37.857880,"Kenya",,,3
6678212,Google News,2019-09-16 11:57:06,"Malaria vaccine offers hope - Daily Monitor","Malaria",7.959850,-1.207300,"Ghana",,,3
6678212,Google News,2019-09-16 11:57:06,"Malaria vaccine offers hope - Daily Monitor","Malaria",-13.215800,34.307232,"Malawi",,,3
6677228,ProMED Mail,2019-09-16 16:13:47,"PRO/AH/EDR> Yellow fever - Africa (13): Nigeria (BA)","Yellow Fever",10.500000,10.000000,"Bauchi State, Nigeria",,,3
6676863,Google News,2019-09-16 11:43:00,"Rwanda on High Alert as Deadly Dengue Fever Hits EAC - KT Press","Dengue",-1.997890,29.917650,"Rwanda",,,4
6676367,Google News,2019-09-16 06:23:04,"Situation Report of Cluster of Yellow fever Outbreak in Bauchi State, ...","Yellow Fever",10.500000,10.000000,"Bauchi State, Nigeria",,,4
6675870,Google News,2019-09-15 22:09:56,"WHO to use key data from malaria vaccine pilots for policy making - ...","Malaria",0.529860,37.857880,"Kenya",,,4
6675603,Google News,2019-09-15 16:36:55,"Chinese Mosquito Coils Breaking Grounds In Malaria Control In ...","Malaria",5.685950,12.743590,"Cameroon",,,3
6674749,Google News,2019-09-14 05:23:08,"Africa: Kenya Joins Ghana and Malawi to Roll Out Landmark Malaria ...","Malaria",0.529860,37.857880,"Kenya",,,1
6674749,Google News,2019-09-14 05:23:08,"Africa: Kenya Joins Ghana and Malawi to Roll Out Landmark Malaria ...","Malaria",7.959850,-1.207300,"Ghana",,,1
6674749,Google News,2019-09-14 05:23:08,"Africa: Kenya Joins Ghana and Malawi to Roll Out Landmark Malaria ...","Malaria",-13.215800,34.307232,"Malawi",,,1
6674747,Google News,2019-09-13 06:41:00,"Kenyan authorities begin malaria vaccination program to high-risk ...","Malaria",0.529860,37.857880,"Kenya",,,4
6668042,ProMED Middle East,2019-09-14 12:15:57,"PRO/MENA> Malaria - Egypt: ex Sudan, imported cases / الملاريا- ...","Malaria",26.494249,29.871960,"Egypt",,,3
6673865,Google News,2019-09-08 21:11:46,"RDC XI Endorses DOH Anti-Dengue Advocacy Campaign - Philippines - ...","Dengue",-2.000000,25.000000,"DR Congo",,,3
6673776,Google News,2019-09-14 00:46:52,"Student Who Jumped to Death from Madagascar Plane was Taking ...","Malaria",-19.373381,46.706039,"Madagascar",,,4
6672149,Google News,2019-09-13 05:51:00,"Millions of donated Malaria drugs diverted in Nigeria — Federal Govt ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6671390,Google News,2019-09-12 18:05:39,"Malaria outbreak hits Chimanimani - The Herald","Malaria",-17.260059,35.552200,"Mozambique",,,4
6670236,Google News,2019-09-11 13:09:19,"Three Rivers reports its first cases of West Nile Virus - WOWT","West Nile Virus",4.750000,6.833333,"Rivers State, Nigeria",,,3
6668437,Google News,2019-09-05 02:58:51,"Malaria vaccine on track in Malawi - Nyasa Times","Malaria",-13.215800,34.307232,"Malawi",,,4
6668206,Google News,2019-09-06 14:33:45,"7 killed in NE Nigeria following yellow fever outbreak – Brinkwire - ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6668137,Google News,2019-09-11 03:08:04,"Malaria Rapid Diagnostics Devices Market Competitive Strategies and ...","Malaria",1.279960,32.386219,"Uganda",,,3
6668075,Google News,2019-09-10 08:54:02,"Zika Virus Market Opportunities, Top Vedors, Industry Survey, Capital ...","Zika virus",1.279960,32.386219,"Uganda",,,4
6667497,Google News,2019-09-10 17:00:00,"Dengue fever test confirms outbreak in Baringo - Standard Digital","Dengue",0.529860,37.857880,"Kenya",,,4
6666830,Google News,2019-09-09 19:21:16,"Marin college student, professor work toward malaria drugs - Marin ...","Malaria",1.279960,32.386219,"Uganda",,,3
6666741,Google News,2019-09-10 08:30:00,"Malaria can be totally eradicated by 2050 - Vox.com","Malaria",-2.000000,25.000000,"DR Congo",,,4
6665599,ProMED Anglophone Africa,2019-09-10 10:45:21,"PRO/EAFR> Yellow fever - Nigeria (03): (Bauchi, Kano) fatal","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6665933,Google News,2019-09-09 17:59:39,"Agency in new plan to boost vaccine supply - Daily Nation","Yellow Fever",0.529860,37.857880,"Kenya",,,3
6665598,ProMED Mail,2019-09-09 21:24:47,"PRO/AH/EDR> Yellow fever - Africa (12): Nigeria, WHO (EB, BE, CR)","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6664808,Google News,2019-09-09 09:15:32,"Curbing malaria in expectant mothers - The Citizen","Malaria",-6.000000,35.000000,"Tanzania",,,4
6664395,Google News,2019-09-09 06:04:08,"Kenyan Scientists Discover a New Way to Fight Malaria Parasite - ...","Malaria",0.529860,37.857880,"Kenya",,,4
6663920,Google News,2019-09-08 20:19:58,"Defeat malaria in a generation - Here's how - GhanaWeb","Malaria",14.366970,-14.467650,"Senegal",,,4
6663920,Google News,2019-09-08 20:19:58,"Defeat malaria in a generation - Here's how - GhanaWeb","Malaria",-17.260059,35.552200,"Mozambique",,,4
6663179,Google News,2019-09-08 06:11:27,"Nigeria launches Yellow fever vaccination reactive campaign to ...","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",,,3
6661084,ProMED Français,2019-09-07 19:09:39,"PRO/FR> Fièvre de la Vallée du Rift - République Centrafricaine: ...","Dengue",6.571230,20.482969,"Central African Republic",,,3
6661084,ProMED Français,2019-09-07 19:09:39,"PRO/FR> Fièvre de la Vallée du Rift - République Centrafricaine: ...","Dengue",-19.373381,46.706039,"Madagascar",,,3
6662793,Google News,2019-09-07 05:28:00,"The drive to curb disease and death among Nigeria's youngsters - ...","Malaria",9.593960,8.105310,"Nigeria",,,3
6661599,Google News,2019-09-06 14:12:55,"7 killed in NE Nigeria following yellow fever outbreak - Xinhua | ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6660713,Google News,2019-09-06 07:40:00,"Nigerian govt confirms outbreak of yellow fever in two states - ...","Yellow Fever",10.500000,10.000000,"Bauchi State, Nigeria",,,4
6660554,Google News,2019-09-06 03:38:12,"Transport mess as floods cut off road in Katakwi - Uganda - ReliefWeb","Malaria",1.279960,32.386219,"Uganda",,,3
6660074,Google News,2019-09-05 21:10:00,"Bauchi confirms outbreak of yellow fever - The Punch","Yellow Fever",10.500000,10.000000,"Bauchi State, Nigeria",,,3
6659512,Google News Français,2019-09-05 10:57:00,"Human case of Rift Valley fever in Repub ... - MesVaccins.net","Rift Valley Fever",6.571230,20.482969,"Central African Republic",,,3
6659386,Google News,2019-09-05 06:34:00,"New malaria breakthrough drug uses human blood as weapon - The Week UK","Malaria",12.277930,-1.740140,"Burkina Faso",,,4
6658417,Google News,2019-09-05 02:00:00,"Malaria breakthrough as scientists find ‘highly effective’ way to ...","Malaria",0.529860,37.857880,"Kenya",,,4
6657915,ProMED Mail,2019-09-04 21:03:24,"PRO/AH/EDR> Rift Valley fever - Central African Republic: WHO","Rift Valley Fever",6.571230,20.482969,"Central African Republic",,,3
6656551,Google News,2019-09-04 04:51:28,"Drug resistance puts Africa's malaria success in peril - SciDev.Net","Malaria",6.063720,47.862591,"Somalia",,,4
6656322,Google News,2019-09-04 01:20:02,"Why Kigoma has the highest malaria prevalence ratio - IPPmedia","Malaria",-6.000000,35.000000,"Tanzania",,,1
6656279,Google News,2019-09-03 23:25:49,"Bill Gates Warns About Global Killer ‘Disease X’: Millions Will Die - ...","Zika virus",8.560280,-11.791920,"Sierra Leone",,,3
6655393,Google News,2019-09-03 11:58:57,"Disease, malaria rife in Sudan amid medicine, healthcare shortages - ...","Malaria",13.831530,30.049950,"Sudan",,,4
6654551,Google News,2019-09-03 03:13:13,"Cerebral Malaria Therapeutics Sales Forecasts Reveal Positive Growth ...","Malaria",0.529860,37.857880,"Kenya",,,4
6653964,Google News,2019-09-02 17:00:00,"Baringo medics head to area hard hit by malaria - The Standard","Malaria",0.529860,37.857880,"Kenya",,,3
6653785,Google News,2019-09-02 08:50:32,"Meet Nigerian man who cures typhoid and malaria with dog meat water - ...","Malaria",5.000000,7.833330,"Akwa Ibom State, Nigeria",,,3
6651972,Google News,2019-09-01 00:57:40,"Malaria: X-raying Nigeria's Alarming Statistics - Leadership Newspaper","Malaria",9.593960,8.105310,"Nigeria",,,3
6650724,Google News,2019-08-31 02:45:30,"AbdulRazaq launches Malaria-Free-Kwara campaign - The Nation Newspaper","Malaria",8.500000,5.000000,"Kwara State, Nigeria",,,4
6650325,Google News Русский,2019-08-23 04:11:43,"65 0 In southern Russia, dangerous mosquitoes from Egypt and Asia ...","Zika virus",26.494249,29.871960,"Egypt",,,1
6649307,Google News,2019-08-30 01:24:30,"Billions secured to fight AIDS, malaria, TB - Caj News Africa","Malaria",8.626220,39.616032,"Ethiopia",,,3
6649225,Google News,2019-08-30 03:12:24,"Health officials meet to validate disease surveillance and response ...","Zika virus",-6.354350,52.229939,"Seychelles",,,3
6649174,Google News,2019-08-30 05:37:59,"De Beers Group supports technology for early detection of malaria - ...","Malaria",-28.998529,25.092541,"South Africa",,,4
6646412,Google News,2019-08-28 03:30:00,"Folha de S. Paulo travels eight countries for series on global ...","Zika virus",-28.998529,25.092541,"South Africa",,,3
6645742,Google News,2019-08-28 11:02:11,"Malaria Vaccine Plan Postponed in Kenya, but Optimism Remains: Public ...","Malaria",0.529860,37.857880,"Kenya",,,1
6645616,Google News,2019-08-28 10:41:00,"Burundi MPs hold session on Malaria, Ebola, Cholera prevention - ...","Malaria",-3.356170,29.887150,"Burundi",,,3
6645077,Google News,2019-08-28 03:00:11,"Are sub-standard mosquito nets threatening malaria fight in Zambia? - ...","Malaria",-13.953020,27.798250,"Zambia",,,3
6645072,Google News,2019-08-28 01:12:36,"Not Only Mosquitoes Cause Dengue Or Malaria, These Dangerous Diseases ...","Dengue",0.529860,37.857880,"Kenya",,,3
6645016,Google News,2019-08-28 02:40:29,"Kenya: Malaria Deaths Rise to Eight As Baringo Seeks Aid - ...","Malaria",0.529860,37.857880,"Kenya",,,4
6644424,Google News,2019-08-27 15:12:06,"Uganda launches blood donation drive amid rising malaria cases - ...","Malaria",1.279960,32.386219,"Uganda",,,4
6643947,Google News,2019-08-22 14:49:00,"Malaria control success in Africa 'at risk from spread of multi-drug ...","Malaria",8.626220,39.616032,"Ethiopia",,,4
6642810,Google News,2019-08-26 22:58:00,"NMA sets agenda for health ministers as lab scientists decry poor ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6640408,Google News,2019-08-25 17:20:00,"Malaria outbreak confirmed, officials deny four have died - Standard ...","Malaria",0.529860,37.857880,"Kenya",,,4
6640403,Google News,2019-08-25 01:04:07,"Possible to eradicate malaria, but probably not soon - ...","Malaria",7.959850,-1.207300,"Ghana",,,4
6640403,Google News,2019-08-25 01:04:07,"Possible to eradicate malaria, but probably not soon - ...","Malaria",-13.215800,34.307232,"Malawi",,,4
6640403,Google News,2019-08-25 01:04:07,"Possible to eradicate malaria, but probably not soon - ...","Malaria",0.529860,37.857880,"Kenya",,,4
6640325,Google News Deutsch,2019-08-21 06:58:36,"WHO: Six million malaria cases in Burundi in 2019 - Ärzte Zeitung","Malaria",-3.356170,29.887150,"Burundi",,,3
6639727,Google News,2019-08-25 00:00:31,"Current tactics cannot win war on malaria, experts say - Daily Nation","Malaria",1.279960,32.386219,"Uganda",,,4
6638136,Google News,2019-08-23 17:02:09,"Burundi’s Malaria Epidemic Reaches 50% of the Population - Vax Before ...","Malaria",-3.356170,29.887150,"Burundi",,,4
6637028,Google News,2019-08-23 04:47:00,"African health ministers outline plans to tackle malnutrition, ...","Malaria",-0.840230,15.224290,"Republic of Congo",,,4
6636977,Google News,2019-08-23 04:09:13,"Malaria vaccine promises a better future for African children - ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6636736,Google News,2019-08-23 00:27:00,"Study sheds light on emergence and spread of drug-resistant malaria ...","Malaria",8.626220,39.616032,"Ethiopia",,,3
6636736,Google News,2019-08-23 00:27:00,"Study sheds light on emergence and spread of drug-resistant malaria ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6635830,Google News,2019-08-22 14:08:26,"Study: Malaria-Free World Remains Distant Dream - VOA News","Malaria",-13.215800,34.307232,"Malawi",,,4
6634758,ProMED Mail,2019-08-22 12:15:34,"PRO/EDR> Dengue/DHF update (17): Asia, Pacific, Europe, Africa","Dengue",-6.000000,35.000000,"Tanzania, Tanzania",,,3
6635388,Google News,2019-08-22 07:00:00,"A Simple Invention Could Change How Fast Disease Is Detected - The ...","Malaria",1.279960,32.386219,"Uganda",,,4
6634951,Google News,2019-08-22 03:53:44,"Malaria: Opportunity Analysis and Forecasts to 2027 | Size, ...","Malaria",-2.000000,25.000000,"DR Congo",,,4
6634951,Google News,2019-08-22 03:53:44,"Malaria: Opportunity Analysis and Forecasts to 2027 | Size, ...","Malaria",7.959850,-1.207300,"Ghana",,,4
6634951,Google News,2019-08-22 03:53:44,"Malaria: Opportunity Analysis and Forecasts to 2027 | Size, ...","Malaria",0.529860,37.857880,"Kenya",,,4
6634951,Google News,2019-08-22 03:53:44,"Malaria: Opportunity Analysis and Forecasts to 2027 | Size, ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6634803,Google News,2019-08-21 23:08:07,"Neglected no more, 20 tropical diseases move closer to elimination - ...","Filariasis",8.534960,0.975720,"Togo",,,3
6633958,Google News,2019-08-21 14:55:29,"Race Results are in for the 2019 MCTC Project Malaria 5K Run + Walk - ...","Malaria",1.279960,32.386219,"Uganda",,,3
6633844,Google News,2019-08-20 11:10:55,"West Nile MPs Threaten to Leave Uganda Should Mafia Kill Anite - ...","West Nile Virus",1.279960,32.386219,"Uganda",,,3
6633313,Google News,2019-08-21 08:38:34,"Accra residents fight malaria - BusinessGhana","Malaria",7.959850,-1.207300,"Ghana",,,4
6632803,Google News,2019-08-21 01:56:03,"A new project promises to tackle malaria in southern Tanzania - ...","Malaria",-6.000000,35.000000,"Tanzania",,,3
6632628,Google News Deutsch,2019-08-20 21:16:00,"WHO speaks of malaria epidemic in Burundi - bluewin.ch","Malaria",-3.356170,29.887150,"Burundi",,,4
6631275,Google News,2019-08-20 08:30:59,"Child malaria rate increases in Kalumbila – Zambia - diggers.news","Malaria",-13.953020,27.798250,"Zambia",,,3
6629448,Google News,2019-08-19 10:00:00,"How having malaria inspired one ANU student to compete in the Three ...","Malaria",9.593960,8.105310,"Nigeria",,,3
6626834,Google News,2019-08-16 23:32:00,"Malaria remains leading cause of death in Nigeria, says WHO - Guardian","Malaria",9.593960,8.105310,"Nigeria",,,3
6625297,Google News,2019-08-16 05:45:18,"Malaria death toll in Burundi rises - ITIJ","Malaria",-3.356170,29.887150,"Burundi",,,3
6624304,ProMED Français,2019-08-16 04:42:14,"PRO/FR> Paludisme - Ouganda: (Kampala)","Malaria",1.279960,32.386219,"Uganda",,,3
6624310,Google News,2019-08-14 16:22:00,"Climate change, refugees blamed for surge in malaria in Uganda - Eye ...","Malaria",1.279960,32.386219,"Uganda",,,4
6623876,Google News,2019-08-13 05:44:20,"Govt clarifies yellow fever status in Ebonyi, number of deaths - ...","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",,,3
6623599,Google News,2019-08-15 04:49:26,"Cameroon: Managing Dangerous Pathogens - African Lab Technicians ...","Rift Valley Fever",5.685950,12.743590,"Cameroon",,,3
6623599,Google News,2019-08-15 04:49:26,"Cameroon: Managing Dangerous Pathogens - African Lab Technicians ...","Tularemia",5.685950,12.743590,"Cameroon",,,3
6622764,ProMED Mail,2019-08-14 18:13:16,"PRO/AH/EDR> Yellow fever - Africa (11): Nigeria (EB)","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",,,3
6621647,Google News,2019-08-14 04:19:53,"Malaria drug less effective in malnourished children - University of ...","Malaria",-28.998529,25.092541,"South Africa",,,3
6621434,Google News,2019-08-14 00:16:21,"UNZA Don Wins Prestigious Malaria Research Award - Zambia Reports","Malaria",-13.953020,27.798250,"Zambia",,,3
6617294,ProMED Anglophone Africa,2019-08-13 15:56:39,"PRO/EAFR> Malaria - Burundi: fatal","Malaria",-3.356170,29.887150,"Burundi",,,3
6617189,ProMED Anglophone Africa,2019-08-13 15:51:08,"PRO/EAFR> Yellow fever - Nigeria (02): (Ebonyi) fatal","Yellow Fever",6.250000,8.083333,"Ebonyi State, Nigeria",,,3
6620358,Google News,2019-08-13 11:35:00,"Burundian YouTube child star's death spotlights malaria epidemic - ...","Malaria",0.529860,37.857880,"Kenya",,,3
6620358,Google News,2019-08-13 11:35:00,"Burundian YouTube child star's death spotlights malaria epidemic - ...","Malaria",-3.356170,29.887150,"Burundi",,,3
6619000,ProMED Français,2019-08-13 11:01:07,"PRO/FR> Paludisme, épidémie non déclarée - Burundi (02): (Bujumbura)","Malaria",-3.356170,29.887150,"Burundi",,,3
6619588,Google News,2019-08-13 02:08:57,"Yellow Fever Outbreak: No Reagent In Nigeria, Government Sends ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6619588,Google News,2019-08-13 02:08:57,"Yellow Fever Outbreak: No Reagent In Nigeria, Government Sends ...","Yellow Fever",7.631530,-5.000000,"Cote d'Ivoire",,,3
6619495,Google News,2019-08-13 00:02:05,"Kenya defers mega pilot test for malaria vaccine - Daily Nation","Malaria",0.529860,37.857880,"Kenya",,,4
6619254,Google News,2019-08-12 20:04:00,"Malaria kills 66 - The Herald","Malaria",-19.000099,29.871840,"Zimbabwe",,,4
6619099,Google News,2019-08-12 18:14:00,"Fresh bid to reduce malaria cases in Gisagara - The New Times","Malaria",-1.997890,29.917650,"Rwanda",,,4
6618928,Google News,2019-08-12 02:38:00,"DOH-XI steps up dengue info drive - Big News Network","Dengue",27.043949,18.023291,"Libya",,,4
6618831,ProMED Français,2019-08-12 16:54:20,"PRO/FR> Paludisme, flambée - Burundi: (Bujumbura)","Malaria",-3.356170,29.887150,"Burundi",,,3
6618706,ProMED Français,2019-08-12 16:48:45,"PRO/FR> Fièvre Jaune - Nigeria: Sud-Est","Yellow Fever",9.593960,8.105310,"Nigeria",,,3
6618411,Google News,2019-08-12 10:54:10,"Ugandans Told to Utilise Mosquito Nets as Malaria Cases Hit 1 Million ...","Malaria",1.279960,32.386219,"Uganda",,,4
6618257,Google News,2019-08-12 10:27:24,"Okyenhene tasks journalists to speak truth to power - GhanaWeb","Malaria",7.959850,-1.207300,"Ghana",,,4
6617664,Google News,2019-08-12 02:13:00,"YouTube comedian dies from malaria aged just six years old - Extra.ie","Malaria",-3.356170,29.887150,"Burundi",,,3
6617156,Google News,2019-08-11 15:00:00,"Advantages of Vaccination | Preventing Infections With Immunisation - ...","Yellow Fever",-28.998529,25.092541,"South Africa",,,3
6615857,Google News,2019-08-09 19:10:18,"About Malaria: The parasite - The Nation Newspaper","Malaria",9.593960,8.105310,"Nigeria",,,3
6615119,Google News Français,2019-08-09 15:49:14,"Yellow fever kills 16 in southern Nigeria - China Internet ...","Yellow Fever",9.593960,8.105310,"Nigeria",,,4
